,title,director,distributor,distributor_group,release_date,release_season,nation,screen,rev_nationwide,aud_nationwide,genre,rate,type,starring_actors,running_times,release_year,director_power,expert_rating,sequel,original,actor_power,before_news,after_news,holiday,dist_cat,audience_rating,rating_audiences
938,보이스,"김선,김곡",(주)씨제이이엔엠,A,20210915,autumn,한국,1296,14025546720,1426357,범죄,15세이상관람가,일반영화,"변요한,김무열,김희원",109,2021,2167,5,0,0,14124953,100,100,0,C,8.564516129,62
939,007 노 타임 투 다이,캐리 후쿠나가,유니버설픽쳐스인터내셔널 코리아(유),B,20210929,autumn,미국,2201,12009884680,1229971,액션,12세이상관람가,일반영화,"다니엘 크레이그,라미 말렉,라샤나 린치",163,2021,0,6.13,1,1,18224441,90,100,0,B,7.247863248,234
940,킹스맨: 퍼스트 에이전트,매튜 본,월트디즈니컴퍼니코리아 유한책임회사,B,20211222,winter,미국,1061,10313351770,1029365,액션,청소년관람불가,일반영화,"랄프 파인즈,해리스 딕킨슨",130,2021,0,6.25,1,0,4307064,100,100,0,B,7.539714868,491
941,미나리,정이삭,판씨네마(주),D,20210303,spring,미국,1162,10201204050,1132962,드라마,12세이상관람가,독립/예술영화,"스티븐 연,한예리,윤여정",115,2021,0,7.58,0,0,7847975,100,100,0,C,8.421340629,731
942,발신제한,김창주,(주)씨제이이엔엠,A,20210623,summer,한국,1010,9085720540,952386,스릴러,15세이상관람가,일반영화,"조우진,이재인,진경",94,2021,0,5.71,0,0,29939879,100,100,0,C,8.228395062,162
943,랑종,반종 피산다나쿤,(주)쇼박스,C,20210714,summer,한국,1403,8639576030,834338,공포,청소년관람불가,일반영화,"나릴야 군몽큰켓,싸와니 우툼마,씨라니 얀키띠칸",131,2021,0,6.64,0,0,0,100,100,0,A,6.882075472,636
944,콰이어트 플레이스 2,존 크래신스키,롯데컬처웍스(주)롯데엔터테인먼트,A,20210616,summer,미국,1137,8550116360,863339,스릴러,15세이상관람가,일반영화,"에밀리 블런트,킬리언 머피,밀리센트 시몬스",97,2021,526073,6.5,1,0,1641599,100,100,0,A,9.012121212,165
945,보스 베이비 2,톰 맥그라스,유니버설픽쳐스인터내셔널 코리아(유),B,20210721,summer,미국,1343,8292685050,925238,애니메이션,전체관람가,일반영화,"알렉 볼드윈,제임스 마스던,에이미 세다리스",107,2021,0,5.5,1,0,6727332,40,100,0,B,9.647058824,306
946,컨저링3: 악마가 시켰다,마이클 차베즈,워너브러더스 코리아(주),B,20210603,summer,미국,1133,8023107360,799261,공포,15세이상관람가,일반영화,"베라 파미가,패트릭 윌슨,줄리안 힐리아드",111,2021,202756,5.75,1,0,7889216,40,100,0,B,9.032085561,187
947,유체이탈자,윤재근,"주식회사 에이비오엔터테인먼트,메가박스중앙(주)플러스엠",,20211124,autumn,한국,1216,7941270790,818880,판타지,15세이상관람가,일반영화,"윤계상,박용우,임지연",108,2021,0,5.75,0,0,7535200,100,100,0,C,7.607317073,410
948,고질라 VS. 콩,아담 윈가드,워너브러더스 코리아(주),B,20210325,spring,미국,1295,6772634130,703485,액션,12세이상관람가,일반영화,"알렉산더 스카스가드,밀리 바비브라운",113,2021,0,5.6,1,0,543837,20,100,0,B,9.155807365,353
949,기적,이장훈,롯데컬처웍스(주)롯데엔터테인먼트,A,20210915,autumn,한국,1198,6630962710,715434,드라마,12세이상관람가,일반영화,"박정민,이성민,윤아",117,2021,2602273,6,0,0,47030612,100,100,0,A,9.300653595,153
950,연애 빠진 로맨스,정가영,(주)씨제이이엔엠,A,20211124,autumn,한국,967,6148017790,606273,멜로/로맨스,15세이상관람가,일반영화,"전종서,손석구",95,2021,4206,6.71,0,0,2354867,100,100,0,C,8.03236246,309
951,엔칸토: 마법의 세계,"바이론 하워드,자레드 부시,채리스 카스트로 스미스",월트디즈니컴퍼니코리아 유한책임회사,B,20211124,autumn,미국,1102,5979022100,630762,애니메이션,전체관람가,일반영화,"스테파니 비트리즈,윌머 발더라마,다이앤 게레로",109,2021,0,6.75,0,0,89226,40,100,0,B,7.897832817,323
952,장르만 로맨스,조은지,(주)넥스트엔터테인먼트월드(NEW),C,20211117,autumn,한국,1194,5191579940,518269,드라마,15세이상관람가,일반영화,"류승룡,오나라,김희원",113,2021,1040,6.33,0,0,23390058,100,100,0,A,7.340909091,352
953,더 수어사이드 스쿼드,제임스 건,워너브러더스 코리아(주),B,20210804,summer,미국,1066,4382670930,418281,액션,청소년관람불가,일반영화,"마고 로비,이드리스 엘바,존 시나",132,2021,0,7.11,1,1,21940528,100,100,0,B,8.12,125
954,미션 파서블,김형주,(주)메리크리스마스,D,20210217,winter,한국,930,4064099600,447048,코미디,15세이상관람가,일반영화,"김영광,이선빈",105,2021,0,4.5,0,0,7624148,100,100,0,C,8.871559633,218
955,킬러의 보디가드 2,패트릭 휴즈,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,20210623,summer,미국,975,3769396180,384997,액션,청소년관람불가,일반영화,"라이언 레이놀즈,사무엘 L.잭슨,셀마 헤이엑",100,2021,3,0,1,0,46972383,40,100,0,C,0,0
956,비와 당신의 이야기,조진모,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티",B,20210428,spring,한국,957,3634766350,398580,드라마,전체관람가,일반영화,"강하늘,천우희",117,2021,0,5.4,0,0,1523890,100,100,0,C,8.662721893,169
957,서복,이용주,(주)씨제이이엔엠,A,20210415,spring,한국,1382,3627302450,385284,드라마,15세이상관람가,일반영화,"공유,박보검,조우진",114,2021,0,5.13,0,0,22477260,100,100,0,C,8.408602151,186
958,루카,엔리코 카사로사,월트디즈니컴퍼니코리아 유한책임회사,B,20210617,summer,미국,856,3393832110,371572,애니메이션,전체관람가,일반영화,"제이콥 트렘블레이,잭 딜런 그레이저,엠마 버만",95,2021,0,6.6,0,0,1494103,70,100,0,B,9.695652174,161
959,강릉,윤영빈,"(주)스튜디오 산타클로스엔터테인먼트,(주)아센디오,(주)제이앤씨미디어그룹",,20211110,autumn,한국,761,3175724270,306809,범죄,청소년관람불가,일반영화,"유오성,장혁,박성근",119,2021,0,5,0,0,24204511,100,100,0,C,7.184971098,173
960,프리 가이,숀 레비,월트디즈니컴퍼니코리아 유한책임회사,B,20210811,summer,미국,750,3119899670,312564,액션,12세이상관람가,일반영화,라이언 레이놀즈,115,2021,0,6.83,0,0,4489092,100,100,0,B,8.53,100
961,내일의 기억,서유민,"(주)아이필름코퍼레이션,씨제이 씨지브이(CJ CGV)(주)",,20210421,spring,한국,957,3026073660,332993,미스터리,15세이상관람가,일반영화,"서예지,김강우",99,2021,0,4,0,0,2738508,100,100,0,C,9.177631579,152
962,자산어보,이준익,메가박스중앙(주)플러스엠,A,20210331,spring,한국,1250,3006620490,340574,사극,12세이상관람가,일반영화,"설경구,변요한",126,2021,474137,7,0,0,2514961,100,100,0,A,9,104
963,라야와 마지막 드래곤,"돈 홀,카를로스 로페즈 에스트라다",월트디즈니컴퍼니코리아 유한책임회사,B,20210304,spring,미국,1056,2969004390,321484,애니메이션,전체관람가,일반영화,"켈리 마리트란,아콰피나,산드라 오",95,2021,0,6.2,0,0,1764786,100,100,0,B,9.483974359,312
964,더 스파이,도미닉 쿡,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,20210428,spring,미국,710,2844155830,308545,스릴러,15세이상관람가,일반영화,베네딕트 컴버배치,112,2021,29992,6.33,0,0,2743226,30,100,0,C,9.092105263,76
965,정글 크루즈,자움 콜렛 세라,월트디즈니컴퍼니코리아 유한책임회사,B,20210728,summer,미국,831,2307504720,251071,액션,12세이상관람가,일반영화,"드웨인 존슨,에밀리 블런트",127,2021,286042,5.33,0,0,10434598,100,100,0,B,8.070422535,71
966,이스케이프 룸 2: 노 웨이 아웃,애덤 로비텔,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20210714,summer,미국,728,2219351090,223313,액션,15세이상관람가,일반영화,"테일러 러셀,로건 밀러",88,2021,1117635,6,1,0,1228970,30,80,0,B,8.76744186,43
967,해피 뉴 이어,곽재용,"(주)씨제이이엔엠,주식회사 티빙",A,20211229,winter,한국,832,2195273900,236642,멜로/로맨스,12세이상관람가,일반영화,"한지민,이동욱,강하늘",138,2021,1812,4.75,0,0,8948802,100,100,0,C,6.914893617,188
968,명탐정 코난: 비색의 탄환,나가오카 치카,(주)씨제이이엔엠,A,20210416,spring,일본,844,2173296640,230672,애니메이션,12세이상관람가,일반영화,"강수진,김선혜,이주창",111,2021,219078,6,1,1,331535,20,70,0,C,9.209876543,81
969,캐시트럭,가이 리치,"(주)스튜디오 산타클로스엔터테인먼트,(주)제이앤씨미디어그룹",,20210609,summer,미국,938,2157864790,227065,액션,청소년관람불가,일반영화,"제이슨 스타뎀,스콧 이스트우드,조쉬 하트넷",119,2021,25274752,5.67,0,0,5326720,40,100,0,C,8.542857143,70
970,매트릭스: 리저렉션,라나 워쇼스키,워너브러더스 코리아(주),B,20211222,winter,미국,970,2121245270,213693,액션,15세이상관람가,일반영화,"키아누 리브스,캐리 앤 모스",147,2021,0,6.29,1,1,4452314,100,100,0,B,6.367283951,324
971,크루즈 패밀리: 뉴 에이지,조엘 크로포드,유니버설픽쳐스인터내셔널 코리아(유),B,20210505,spring,미국,1082,1987680700,226358,애니메이션,전체관람가,일반영화,"엠마 스톤,라이언 레이놀즈,켈리 마리트란",95,2021,0,7,0,0,5297598,30,100,1,B,9.425675676,148
972,"극장판 포켓몬스터: 정글의 아이, 코코",야지마 테츠오,(주)넥스트엔터테인먼트월드(NEW),C,20210915,autumn,일본,699,1941940320,213913,애니메이션,전체관람가,일반영화,"마츠모토 리카,오오타니 이쿠에,하야시바라 메구미",99,2021,194692,0,1,1,2064185,4,50,0,A,9,5
973,극장판 짱구는 못말려: 격돌! 낙서왕국과 얼추 네 명의 용사들,쿄고쿠 타카히코,(주)씨제이이엔엠,A,20210915,autumn,일본,593,1896872490,199726,애니메이션,전체관람가,일반영화,"박영남,김환진,강희선",103,2021,0,6.67,1,1,2196280,4,40,0,C,9.222222222,18
974,새해전야,홍지영,(주)에이스메이커무비웍스,D,20210210,winter,한국,906,1563530850,169789,멜로/로맨스,12세이상관람가,일반영화,"김강우,유인나,유연석",114,2021,0,5.67,0,0,4475188,100,100,0,C,8.512345679,162
975,방법: 재차의,김용완,(주)씨제이이엔엠,A,20210728,summer,한국,838,1542513510,172969,미스터리,15세이상관람가,일반영화,"엄지원,정지소",109,2021,1125319,5.86,0,0,10569288,100,100,0,C,8.268292683,41
976,고장난 론,"사라 스미스,장 필립 바인,옥타비오 E. 로드리게즈",월트디즈니컴퍼니코리아 유한책임회사,B,20211027,autumn,미국,904,1440020590,160005,애니메이션,전체관람가,일반영화,"자흐 갈리피아나키스,잭 딜런 그레이저,올리비아 콜맨",106,2021,0,6,0,0,1492965,20,70,0,B,8.507936508,126
977,스파이럴,대런 린 보우즈만,(주)올스타엔터테인먼트,D,20210512,spring,기타,691,1300063130,132427,스릴러,청소년관람불가,일반영화,"크리스 록,사무엘 L.잭슨,마리솔 니콜스",93,2021,12470,6.5,0,0,42483291,30,90,0,C,8.18,50
978,노바디,일리야 나이슐러,유니버설픽쳐스인터내셔널 코리아(유),B,20210407,spring,미국,505,1254490750,131124,액션,15세이상관람가,일반영화,밥 오덴커크,91,2021,0,6,0,0,4214761,20,80,0,B,8.529411765,17
979,카오스 워킹,더그 라이만,롯데컬처웍스(주)롯데엔터테인먼트,A,20210224,winter,미국,780,1230782480,147443,어드벤처,15세이상관람가,일반영화,"톰 홀랜드,데이지 리들리,매즈 미켈슨",109,2021,0,5,0,0,36796085,20,100,0,A,7.5,106
980,파이프라인,유하,"메가박스중앙(주)플러스엠,(주)리틀빅픽쳐스",A,20210526,spring,한국,777,1200729450,136680,범죄,15세이상관람가,일반영화,"서인국,이수혁,음문석",108,2021,1,5,0,0,2820029,100,100,0,C,7.823529412,51
981,톰과 제리,팀 스토리,워너브러더스 코리아(주),B,20210224,winter,미국,918,1163773600,135362,애니메이션,전체관람가,일반영화,"클로이 모레츠,마이클 페나,켄 정",100,2021,0,5.67,0,1,21314117,20,70,0,B,8.076923077,182
982,올드,M. 나이트 샤말란,유니버설픽쳐스인터내셔널 코리아(유),B,20210818,summer,미국,550,1107856560,116240,공포,12세이상관람가,일반영화,"가엘 가르시아 베르날,빅키 크리엡스,토마신 맥켄지",108,2021,466475,5.4,0,1,3717413,70,100,0,B,7.142857143,49
983,고스트버스터즈 라이즈,제이슨 라이트맨,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20211201,winter,미국,888,1065710980,114395,어드벤처,12세이상관람가,일반영화,"캐리 쿤,핀 울프하드,맥케나 그레이스",124,2021,37241,5.75,1,1,7382475,30,80,0,B,7.287553648,233
984,프렌치 디스패치,웨스 앤더슨,월트디즈니컴퍼니코리아 유한책임회사,B,20211118,autumn,미국,273,998413830,93116,코미디,15세이상관람가,독립/예술영화,"틸다 스윈튼,프란시스 맥도맨드,빌 머레이",107,2021,32789,6.8,0,0,14325538,0,40,0,B,7.968531469,286
